goal[6, 8, 9, 6, 2, 1, 3, 3, 14, 10, 5, 8, 3, 2, 7, 1, 3, 1, 7, 3, 4, 5, 3, 0, 7, 5, 7, 2, 5, 0, 1, 4, 5, 3, 7, 5, 9, 5, 2, 1, 4, 3, 9, 10, 7, 12, 2, 8, 14, 16, 15, 9, 14, 9, 3, 3, 7, 6, 4, 5, 9, 2, 5, 5, 6, 9, 5, 30, 36, 29, 16, 11, 10, 15, 19, 7, 5, 8, 6, 9, 6, 8, 9, 5, 7, 3, 6, 5, 3, 8, 33, 26, 25, 17, 10, 13, 14, 14, 10, 23, 16, 8, 8, 9, 2, 6, 11, 10, 9, 11, 12, 5, 9, 22, 17, 16, 14, 8, 13, 10]
red[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 3, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
pen[0, 1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 2, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1, 1, 1, 2, 1, 1, 2, 0, 0, 0, 0, 0, 2, 0, 1, 4, 1, 2, 1, 0, 2, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 4, 65, 68, 52, 23, 10, 12, 12, 7, 4, 5, 3, 2, 0, 0, 2, 0, 4, 2, 0, 3, 2, 6, 0, 1, 6, 2, 5, 2, 5, 4, 1]
sub[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 3, 1, 1, 2, 0, 1, 0, 1, 0, 2, 0, 4, 1, 0, 8, 5, 13, 3, 5, 8, 1, 2, 4, 2, 4, 3, 3, 6, 4, 4, 1, 0, 0, 2, 2, 3, 3, 1, 1, 2, 1, 1, 2, 0, 4, 4, 2, 2, 0, 2, 0]
inj[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
free[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 1, 2, 0, 2, 0, 1, 0, 2, 0, 3, 1, 0, 7, 3, 10, 2, 5, 6, 1, 2, 4, 2, 3, 3, 3, 4, 3, 3, 1, 0, 0, 2, 2, 2, 2, 1, 1, 2, 1, 1, 1, 0, 4, 4, 2, 2, 0, 2, 0]
off[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ass[0, 0, 0, 0, 1, 0, 1, 0, 1, 3, 2, 2, 0, 2, 0, 1, 1, 0, 1, 0, 0, 2, 1, 1, 2, 0, 1, 0, 0, 3, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 3, 1, 0, 3, 0, 1, 0, 0, 2, 4, 3, 1, 0, 1, 2, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 2, 0, 4, 2, 1, 3, 2, 1, 2, 1, 2, 1, 5, 2, 0, 0, 0, 0, 1, 0, 0, 3, 1, 1, 1, 1, 4, 4, 1, 3, 1, 2, 4, 1, 2, 4, 2, 1, 1, 1, 0, 6, 2, 1, 0, 3, 2, 1, 4, 2, 0, 3, 2, 0, 3]
yellow[0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 3, 1, 3, 0, 1, 2, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 7, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 3, 0, 3, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]
